host	logname	time	method	url	response	bytes	referer	useragent
n104784.ksc.nasa.gov	-	807284256	GET	/images/NASA-logosmall.gif	200	786		
n104784.ksc.nasa.gov	-	807284257	GET	/images/MOSAIC-logosmall.gif	200	363		
n104784.ksc.nasa.gov	-	807284257	GET	/images/USA-logosmall.gif	200	234		
splat.hboc.com	-	807284258	GET	/shuttle/missions/sts-69/mission-sts-69.html	200	10566		
n104784.ksc.nasa.gov	-	807284258	GET	/images/WORLD-logosmall.gif	200	669		
splat.hboc.com	-	807284261	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
wei-410-i06.circa.ufl.edu	-	807284261	GET	/history/apollo/apollo-1/apollo-1.html	200	3841		
wei-410-i06.circa.ufl.edu	-	807284262	GET	/history/apollo/apollo-1/apollo-1-patch-small.gif	200	16979		
128.217.61.6	-	807284269	GET	/ksc.html	200	7280		
128.217.61.6	-	807284269	GET	/images/ksclogo-medium.gif	200	5866		
128.217.61.6	-	807284270	GET	/images/MOSAIC-logosmall.gif	200	363		
128.217.61.6	-	807284270	GET	/images/USA-logosmall.gif	200	234		
128.217.61.6	-	807284271	GET	/images/WORLD-logosmall.gif	200	669		
erigate.ericsson.se	-	807284274	GET	/cgi-bin/imagemap/countdown70?186,289	302	110		
aa042.du.pipex.com	-	807284281	GET	/shuttle/missions/sts-76/mission-sts-76.html	200	3161		
128.217.62.2	-	807284282	GET	/ksc.html	200	7280		
128.217.62.2	-	807284282	GET	/images/ksclogo-medium.gif	200	5866		
128.217.62.2	-	807284283	GET	/images/NASA-logosmall.gif	200	786		
128.217.62.2	-	807284284	GET	/images/MOSAIC-logosmall.gif	200	363		
aa042.du.pipex.com	-	807284285	GET	/shuttle/missions/sts-76/sts-76-patch-small.gif	200	4179		
128.217.62.2	-	807284285	GET	/images/USA-logosmall.gif	200	234		
128.217.62.2	-	807284286	GET	/images/WORLD-logosmall.gif	200	669		
194.131.60.69	-	807284301	GET	/	200	7280		
klr133.ce.psu.edu	-	807284302	GET	/history/apollo/apollo.html	200	3260		
klr133.ce.psu.edu	-	807284304	GET	/history/apollo/images/footprint-small.gif	200	18149		
138.49.251.53	-	807284304	GET	/shuttle/missions/sts-68/mission-sts-68.html	200	49702		
klr133.ce.psu.edu	-	807284304	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
138.49.251.53	-	807284306	GET	/shuttle/missions/sts-68/sts-68-patch-small.gif	200	17459		
194.131.60.69	-	807284309	GET	/images/NASA-logosmall.gif	200	786		
194.131.60.69	-	807284309	GET	/images/MOSAIC-logosmall.gif	200	363		
194.131.60.69	-	807284309	GET	/images/USA-logosmall.gif	200	234		
orchid.gsfc.nasa.gov	-	807284310	GET	/shuttle/missions/sts-67/mission-sts-67.html	200	21521		
194.131.60.69	-	807284310	GET	/images/ksclogo-medium.gif	200	5866		
194.131.60.69	-	807284310	GET	/images/WORLD-logosmall.gif	200	669		
138.49.251.53	-	807284310	GET	/images/KSC-logosmall.gif	200	1204		
138.49.251.53	-	807284311	GET	/images/launch-logo.gif	200	1713		
aa042.du.pipex.com	-	807284311	GET	/shuttle/missions/sts-72/mission-sts-72.html	200	3804		
138.49.251.53	-	807284312	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
hokie.ksc.nasa.gov	-	807284312	GET	/ksc.html	200	7280		
hokie.ksc.nasa.gov	-	807284312	GET	/images/ksclogo-medium.gif	200	5866		
hokie.ksc.nasa.gov	-	807284312	GET	/images/NASA-logosmall.gif	200	786		
hokie.ksc.nasa.gov	-	807284312	GET	/images/MOSAIC-logosmall.gif	200	363		
hokie.ksc.nasa.gov	-	807284312	GET	/images/USA-logosmall.gif	200	234		
hokie.ksc.nasa.gov	-	807284313	GET	/images/WORLD-logosmall.gif	200	669		
aa042.du.pipex.com	-	807284316	GET	/shuttle/missions/sts-72/sts-72-patch-small.gif	200	4179		
s8.klg1.austria.eu.net	-	807284318	GET	/images/opf-logo.gif	200	32511		
194.131.60.69	-	807284318	GET	/images/ksclogo.gif	200	14298		
n1123320.ksc.nasa.gov	-	807284320	GET	/ksc.html	200	7280		
n1123320.ksc.nasa.gov	-	807284322	GET	/images/ksclogo-medium.gif	200	5866		
n1123320.ksc.nasa.gov	-	807284324	GET	/images/NASA-logosmall.gif	200	786		
n1123320.ksc.nasa.gov	-	807284324	GET	/images/MOSAIC-logosmall.gif	200	363		
n1123320.ksc.nasa.gov	-	807284324	GET	/images/USA-logosmall.gif	200	234		
maud.ifi.uio.no	-	807284325	GET	/	200	7280		
n1123320.ksc.nasa.gov	-	807284325	GET	/images/WORLD-logosmall.gif	200	669		
maud.ifi.uio.no	-	807284328	GET	/images/NASA-logosmall.gif	200	786		
maud.ifi.uio.no	-	807284328	GET	/images/MOSAIC-logosmall.gif	200	363		
maud.ifi.uio.no	-	807284328	GET	/images/USA-logosmall.gif	200	234		
maud.ifi.uio.no	-	807284329	GET	/images/WORLD-logosmall.gif	200	669		
128.159.121.108	-	807284330	GET	/ksc.html	200	7280		
128.159.121.108	-	807284331	GET	/images/ksclogo-medium.gif	200	5866		
138.49.251.53	-	807284331	GET	/shuttle/resources/orbiters/endeavour.html	200	6168		
maud.ifi.uio.no	-	807284331	GET	/images/ksclogo-medium.gif	200	5866		
wei-410-i06.circa.ufl.edu	-	807284332	GET	/history/apollo/apollo-7/apollo-7.html	200	14440		
138.49.251.53	-	807284332	GET	/shuttle/resources/orbiters/endeavour-logo.gif	200	5052		
128.159.121.108	-	807284333	GET	/images/NASA-logosmall.gif	200	786		
wei-410-i06.circa.ufl.edu	-	807284333	GET	/history/apollo/apollo-7/apollo-7-patch-small.gif	200	13218		
128.159.121.108	-	807284333	GET	/images/MOSAIC-logosmall.gif	200	363		
128.159.121.108	-	807284333	GET	/images/USA-logosmall.gif	200	234		
128.159.121.108	-	807284333	GET	/images/WORLD-logosmall.gif	200	669		
138.49.251.53	-	807284334	GET	/images/ksclogosmall.gif	200	3635		
138.49.251.53	-	807284334	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
otello.berlin.ptb.de	-	807284335	GET	/images/NASA-logosmall.gif	200	786		
otello.berlin.ptb.de	-	807284335	GET	/images/MOSAIC-logosmall.gif	200	363		
osk0145.bekkoame.or.jp	-	807284337	GET	/	200	7280		
aa042.du.pipex.com	-	807284341	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	13450		
ad11-003.compuserve.com	-	807284341	GET	/images/KSC-logosmall.gif	200	1204		
128.158.20.67	-	807284344	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
194.131.60.69	-	807284345	GET	/shuttle/countdown/	200	4324		
maud.ifi.uio.no	-	807284345	GET	/shuttle/missions/sts-63/sts-63-patch-small.gif	200	16102		
194.131.60.69	-	807284347	GET	/images/KSC-logosmall.gif	200	1204		
ad11-003.compuserve.com	-	807284348	GET	/images/launch-logo.gif	200	1713		
138.49.251.53	-	807284348	GET	/shuttle/missions/sts-49/mission-sts-49.html	200	9271		
maud.ifi.uio.no	-	807284349	GET	/shuttle/missions/sts-63/mission-sts-63.html	200	53507		
otello.berlin.ptb.de	-	807284349	GET	/images/USA-logosmall.gif	200	234		
194.131.60.69	-	807284349	GET	/shuttle/countdown/count70.gif	200	46573		
s8.klg1.austria.eu.net	-	807284350	GET	/shuttle/missions/61-c/61-c-patch-small.gif	200	11963		
etype.logica.co.uk	-	807284350	GET	/htbin/wais.pl	200	308		
aa042.du.pipex.com	-	807284350	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
otello.berlin.ptb.de	-	807284352	GET	/images/WORLD-logosmall.gif	200	669		
138.49.251.53	-	807284353	GET	/shuttle/missions/sts-49/sts-49-patch-small.gif	200	11628		
prior.com	-	807284360	GET	/htbin/cdt_main.pl	200	3714		
osk0145.bekkoame.or.jp	-	807284361	GET	/images/ksclogo-medium.gif	200	5866		
199.250.28.11	-	807284365	GET	/shuttle/countdown/	200	4324		
ad11-003.compuserve.com	-	807284366	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
prior.com	-	807284367	GET	/shuttle/countdown/images/countclock.gif	200	13994		
osk0145.bekkoame.or.jp	-	807284367	GET	/images/NASA-logosmall.gif	200	786		
199.250.28.11	-	807284368	GET	/images/NASA-logosmall.gif	200	786		
199.250.28.11	-	807284368	GET	/images/KSC-logosmall.gif	200	1204		
n1028728.ksc.nasa.gov	-	807284368	GET	/ksc.html	200	7280		
osk0145.bekkoame.or.jp	-	807284370	GET	/images/MOSAIC-logosmall.gif	200	363		
194.131.60.69	-	807284370	GET	/cgi-bin/imagemap/countdown70?75,250	302	95		
n1028728.ksc.nasa.gov	-	807284371	GET	/images/ksclogo-medium.gif	200	5866		
etype.logica.co.uk	-	807284371	GET	/htbin/wais.pl?challenger+and+images	200	6673		
s8.klg1.austria.eu.net	-	807284371	GET	/elv/elvpage.htm	200	7775		
194.131.60.69	-	807284372	GET	/shuttle/countdown/tour.html	200	4347		
199.250.28.11	-	807284373	GET	/shuttle/countdown/count70.gif	200	46573		
n1028728.ksc.nasa.gov	-	807284374	GET	/images/NASA-logosmall.gif	200	786		
n1028728.ksc.nasa.gov	-	807284374	GET	/images/MOSAIC-logosmall.gif	200	363		
s8.klg1.austria.eu.net	-	807284375	GET	/elv/elvhead3.gif	200	9925		
osk0145.bekkoame.or.jp	-	807284375	GET	/images/USA-logosmall.gif	200	234		
n1028728.ksc.nasa.gov	-	807284375	GET	/images/USA-logosmall.gif	200	234		
194.131.60.69	-	807284376	GET	/images/KSC-94EC-412-small.gif	200	20484		
n1028728.ksc.nasa.gov	-	807284376	GET	/images/WORLD-logosmall.gif	200	669		
osk0145.bekkoame.or.jp	-	807284377	GET	/images/WORLD-logosmall.gif	200	669		
s8.klg1.austria.eu.net	-	807284380	GET	/elv/endball.gif	200	306		
iller.df.op.dlr.de	-	807284380	GET	/shuttle/missions/sts-55/sts-55-patch.jpg	200	49152		
s8.klg1.austria.eu.net	-	807284381	GET	/elv/hot.gif	200	1007		
www-proxy.crl.research.digital.com	-	807284381	HEAD	/software/winvn/winvn.html	200	0		
prior.com	-	807284383	GET	/images/NASA-logosmall.gif	200	786		
194.131.60.69	-	807284384	GET	/cgi-bin/imagemap/countdown70?62,211	302	110		
maud.ifi.uio.no	-	807284386	GET	/shuttle/missions/sts-63/mission-sts-63.html	200	49152		
s8.klg1.austria.eu.net	-	807284386	GET	/elv/PEGASUS/minpeg1.gif	200	1055		
aa042.du.pipex.com	-	807284388	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
s8.klg1.austria.eu.net	-	807284388	GET	/elv/SCOUT/scout.gif	200	1165		
s8.klg1.austria.eu.net	-	807284389	GET	/elv/DELTA/delta.gif	200	2244		
s8.klg1.austria.eu.net	-	807284389	GET	/elv/ATLAS_CENTAUR/atlas.gif	200	2286		
n1123209.ksc.nasa.gov	-	807284389	GET	/ksc.html	200	7280		
194.131.60.69	-	807284389	GET	/shuttle/missions/sts-70/images/images.html	200	8657		
s8.klg1.austria.eu.net	-	807284390	GET	/elv/TITAN/titan.gif	200	3530		
138.156.101.234	-	807284391	GET	/shuttle/technology/images/sts_spec_6-small.gif	200	47145		
n1123209.ksc.nasa.gov	-	807284391	GET	/images/ksclogo-medium.gif	200	5866		
128.158.20.67	-	807284393	GET	/history/apollo/apollo-13/apollo-13-patch-small.gif	200	12859		
n1123209.ksc.nasa.gov	-	807284393	GET	/images/NASA-logosmall.gif	200	786		
n1123209.ksc.nasa.gov	-	807284393	GET	/images/MOSAIC-logosmall.gif	200	363		
n1123209.ksc.nasa.gov	-	807284394	GET	/images/USA-logosmall.gif	200	234		
n1123209.ksc.nasa.gov	-	807284394	GET	/images/WORLD-logosmall.gif	200	669		
cpq63-rz.uibk.ac.at	-	807284394	GET	/software/winvn/winvn.html	200	9866		
etype.logica.co.uk	-	807284395	GET	/shuttle/resources/orbiters/challenger.html	200	8089		
etype.logica.co.uk	-	807284396	GET	/shuttle/resources/orbiters/challenger-logo.gif	200	4179		
n1127167.ksc.nasa.gov	-	807284397	GET	/ksc.html	200	7280		
osk0145.bekkoame.or.jp	-	807284397	GET	/statistics/statistics.html	200	2813		
s8.klg1.austria.eu.net	-	807284398	GET	/elv/struct.gif	200	1318		
cpq63-rz.uibk.ac.at	-	807284398	GET	/software/winvn/winvn.gif	200	25218		
128.158.20.67	-	807284398	GET	/images/ksclogosmall.gif	200	3635		
n1127167.ksc.nasa.gov	-	807284399	GET	/images/ksclogo-medium.gif	200	5866		
n1127167.ksc.nasa.gov	-	807284400	GET	/images/NASA-logosmall.gif	200	786		
dd06-033.compuserve.com	-	807284400	GET	/	304	0		
etype.logica.co.uk	-	807284400	GET	/images/ksclogosmall.gif	200	3635		
n1127167.ksc.nasa.gov	-	807284400	GET	/images/MOSAIC-logosmall.gif	200	363		
n1127167.ksc.nasa.gov	-	807284401	GET	/images/USA-logosmall.gif	200	234		
etype.logica.co.uk	-	807284401	GET	/shuttle/resources/orbiters/orbiters-logo.gif	200	1932		
n1127167.ksc.nasa.gov	-	807284401	GET	/images/WORLD-logosmall.gif	200	669		
cpq63-rz.uibk.ac.at	-	807284402	GET	/images/construct.gif	200	1414		
dd06-033.compuserve.com	-	807284402	GET	/images/ksclogo-medium.gif	304	0		
128.158.20.67	-	807284403	GET	/history/apollo/images/footprint-logo.gif	200	4209		
cpq63-rz.uibk.ac.at	-	807284404	GET	/software/winvn/wvsmall.gif	200	13372		
dd06-033.compuserve.com	-	807284404	GET	/images/NASA-logosmall.gif	304	0		
osk0145.bekkoame.or.jp	-	807284405	GET	/statistics/images/getstats_big.gif	200	6777		
163.205.16.25	-	807284406	GET	/ksc.html	200	7280		
163.205.16.25	-	807284406	GET	/images/ksclogo-medium.gif	200	5866		
dd06-033.compuserve.com	-	807284406	GET	/images/MOSAIC-logosmall.gif	304	0		
cpq63-rz.uibk.ac.at	-	807284407	GET	/software/winvn/bluemarb.gif	200	4441		
163.205.16.25	-	807284407	GET	/images/NASA-logosmall.gif	200	786		
163.205.16.25	-	807284407	GET	/images/MOSAIC-logosmall.gif	200	363		
163.205.16.25	-	807284407	GET	/images/USA-logosmall.gif	200	234		
163.205.16.25	-	807284408	GET	/images/WORLD-logosmall.gif	200	669		
dd06-033.compuserve.com	-	807284409	GET	/images/USA-logosmall.gif	304	0		
dd06-033.compuserve.com	-	807284410	GET	/images/WORLD-logosmall.gif	304	0		
n164576.ksc.nasa.gov	-	807284411	GET	/ksc.html	200	7280		
aa042.du.pipex.com	-	807284412	GET	/shuttle/missions/sts-73/mission-sts-73.html	200	4099		
ppp003.st.rim.or.jp	-	807284414	GET	/	200	7280		
n164576.ksc.nasa.gov	-	807284414	GET	/images/ksclogo-medium.gif	200	5866		
aa042.du.pipex.com	-	807284416	GET	/shuttle/missions/sts-73/sts-73-patch-small.gif	200	4179		
ppp003.st.rim.or.jp	-	807284417	GET	/images/ksclogo-medium.gif	200	5866		
osk0145.bekkoame.or.jp	-	807284418	GET	/statistics/images/statsm.gif	200	4413		
s8.klg1.austria.eu.net	-	807284418	GET	/elv/SCOUT/scout.htm	200	769		
ppp003.st.rim.or.jp	-	807284421	GET	/images/USA-logosmall.gif	200	234		
ppp003.st.rim.or.jp	-	807284422	GET	/images/NASA-logosmall.gif	200	786		
ppp003.st.rim.or.jp	-	807284422	GET	/images/MOSAIC-logosmall.gif	200	363		
ppp003.st.rim.or.jp	-	807284423	GET	/images/WORLD-logosmall.gif	200	669		
128.158.56.155	-	807284425	GET	/images/shuttle-patch-small.gif	200	4179		
cpq63-rz.uibk.ac.at	-	807284428	GET	/images/KSC-logosmall.gif	200	1204		
perry.ksc.nasa.gov	-	807284430	GET	/ksc.html	200	7280		
perry.ksc.nasa.gov	-	807284430	GET	/images/ksclogo-medium.gif	200	5866		
163.205.16.25	-	807284432	GET	/ksc.html	200	7280		
huge.oso.chalmers.se	-	807284432	GET	/shuttle/missions/sts-75/news/	200	374		
wei-410-i06.circa.ufl.edu	-	807284432	GET	/ksc.html	200	7280		
163.205.16.25	-	807284433	GET	/images/ksclogo-medium.gif	200	5866		
wei-410-i06.circa.ufl.edu	-	807284433	GET	/images/ksclogo-medium.gif	200	5866		
163.205.16.25	-	807284433	GET	/images/NASA-logosmall.gif	200	786		
163.205.16.25	-	807284433	GET	/images/MOSAIC-logosmall.gif	200	363		
163.205.16.25	-	807284434	GET	/images/USA-logosmall.gif	200	234		
163.205.16.25	-	807284434	GET	/images/WORLD-logosmall.gif	200	669		
etype.logica.co.uk	-	807284435	GET	/shuttle/missions/51-l/mission-51-l.html	200	6658		
etype.logica.co.uk	-	807284436	GET	/shuttle/missions/51-l/51-l-patch-small.gif	200	10495		
etype.logica.co.uk	-	807284438	GET	/history/apollo/images/apollo-logo1.gif	200	1173		
dd06-033.compuserve.com	-	807284440	GET	/shuttle/missions/sts-71/images/images.html	304	0		
etype.logica.co.uk	-	807284440	GET	/images/KSC-logosmall.gif	200	1204		
etype.logica.co.uk	-	807284441	GET	/images/launch-logo.gif	200	1713		
wei-410-i06.circa.ufl.edu	-	807284441	GET	/images/NASA-logosmall.gif	200	786		
wei-410-i06.circa.ufl.edu	-	807284441	GET	/images/MOSAIC-logosmall.gif	200	363		
wei-410-i06.circa.ufl.edu	-	807284441	GET	/images/WORLD-logosmall.gif	200	669		
199.250.28.11	-	807284442	GET	/cgi-bin/imagemap/countdown70?181,288	302	110		
wei-410-i06.circa.ufl.edu	-	807284442	GET	/images/USA-logosmall.gif	200	234		
199.250.28.11	-	807284443	GET	/shuttle/missions/sts-70/movies/movies.html	200	2979		
cpq63-rz.uibk.ac.at	-	807284444	GET	/images/USA-logosmall.gif	200	234		
199.250.28.11	-	807284444	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978		
osk0145.bekkoame.or.jp	-	807284444	GET	/icon/new01.gif	200	1016		
cpq63-rz.uibk.ac.at	-	807284447	GET	/images/WORLD-logosmall.gif	200	669		
128.158.56.155	-	807284449	GET	/shuttle/technology/images/sts_spec_6-small.gif	200	47145		
wei-410-i06.circa.ufl.edu	-	807284449	GET	/shuttle/countdown/	200	4324		
128.158.56.155	-	807284451	GET	/shuttle/technology/images/mission_profile_2-small.gif	200	35540		
cpq63-rz.uibk.ac.at	-	807284451	GET	/images/MOSAIC-logosmall.gif	200	363		
wei-410-i06.circa.ufl.edu	-	807284451	GET	/shuttle/countdown/count70.gif	200	46573		
128.158.56.155	-	807284456	GET	/shuttle/technology/images/launch_sites_8-small.gif	200	74267		
piweba3y.prodigy.com	-	807284457	GET	/shuttle/missions/missions.html	200	8677		
perry.ksc.nasa.gov	-	807284463	GET	/images/ksclogo-medium.gif	200	5866		
perry.ksc.nasa.gov	-	807284465	GET	/images/MOSAIC-logosmall.gif	200	363		
perry.ksc.nasa.gov	-	807284465	GET	/images/USA-logosmall.gif	200	234		
perry.ksc.nasa.gov	-	807284465	GET	/images/WORLD-logosmall.gif	200	669		
perry.ksc.nasa.gov	-	807284465	GET	/images/NASA-logosmall.gif	200	786		
huge.oso.chalmers.se	-	807284466	GET	/ksc.html	200	7280		
dd06-033.compuserve.com	-	807284466	GET	/shuttle/missions/sts-71/images/KSC-95EC-0913.jpg	200	25439		
194.131.60.69	-	807284467	GET	/shuttle/missions/sts-70/images/KSC-95EC-0515.jpg	200	115348		
osk0145.bekkoame.or.jp	-	807284468	GET	/statistics/1995/Jun/Jun95.html	200	9848		
wei-410-i06.circa.ufl.edu	-	807284470	GET	/shuttle/missions/sts-70/mission-sts-70.html	200	20224		
wei-410-i06.circa.ufl.edu	-	807284470	GET	/shuttle/missions/sts-70/sts-70-patch-small.gif	200	5978		
piweba3y.prodigy.com	-	807284473	GET	/images/launchmedium.gif	200	11853		
199.250.28.11	-	807284474	GET	/shuttle/missions/sts-70/movies/woodpecker.mpg	200	190269		
etype.logica.co.uk	-	807284476	GET	/shuttle/missions/51-l/51-l-info.html	200	1387		
piweba3y.prodigy.com	-	807284479	GET	/images/NASA-logosmall.gif	200	786		
www-relay.pa-x.dec.com	-	807284479	GET	/shuttle/missions/sts-68/sts-68-patch-small.gif	200	17459		
www-relay.pa-x.dec.com	-	807284480	GET	/shuttle/missions/sts-68/mission-sts-68.html	200	49702		
erigate.ericsson.se	-	807284480	GET	/images/USA-logosmall.gif	200	234		
wei-410-i06.circa.ufl.edu	-	807284481	GET	/images/launch-logo.gif	200	1713		
piweba3y.prodigy.com	-	807284482	GET	/images/KSC-logosmall.gif	200	1204		
128.158.56.155	-	807284483	GET	/shuttle/technology/sts-newsref/sts_overview.html	200	209976		
wei-410-i06.circa.ufl.edu	-	807284489	GET	/shuttle/missions/rollbacks.html	200	4208		
128.158.56.155	-	807284491	GET	/images/KSC-logosmall.gif	200	1204		
128.158.56.155	-	807284491	GET	/images/shuttle-patch-logo.gif	200	891		
slip21.ts-caps.caps.maine.edu	-	807284493	HEAD	/software/winvn/winvn.html	200	0		
wei-410-i06.circa.ufl.edu	-	807284494	GET	/images/rollback.gif	200	52516		
ns.rmc.com	-	807284497	GET	/facts/faq04.html	200	27063		
prior.com	-	807284497	GET	/shuttle/countdown/count.html	200	73231		
huge.oso.chalmers.se	-	807284497	GET	/elv/elvpage.htm	200	9581		
163.205.1.19	-	807284499	GET	/	304	0		
huge.oso.chalmers.se	-	807284499	GET	/elv/elvhead3.gif	200	9925		
huge.oso.chalmers.se	-	807284500	GET	/elv/new01.gif	404	0		
huge.oso.chalmers.se	-	807284500	GET	/elv/endball.gif	200	306		
163.205.1.19	-	807284500	GET	/images/ksclogo-medium.gif	304	0		
huge.oso.chalmers.se	-	807284502	GET	/elv/PEGASUS/minpeg1.gif	200	1055		
osk0145.bekkoame.or.jp	-	807284502	GET	/statistics/1995/Jun/Jun95_request.gif	200	18707		
163.205.1.19	-	807284503	GET	/images/WORLD-logosmall.gif	304	0		
ns.rmc.com	-	807284503	GET	/images/ksclogosmall.gif	200	3635		
ns.rmc.com	-	807284503	GET	/images/faq.gif	200	263		
163.205.1.19	-	807284504	GET	/images/NASA-logosmall.gif	304	0		
163.205.1.19	-	807284504	GET	/images/MOSAIC-logosmall.gif	304	0		
163.205.1.19	-	807284504	GET	/images/USA-logosmall.gif	304	0		
199.250.28.11	-	807284505	GET	/shuttle/missions/sts-70/movies/sts-70-roll-back-pad.mpg	200	163840		
huge.oso.chalmers.se	-	807284506	GET	/elv/DELTA/delta.gif	200	2244		
huge.oso.chalmers.se	-	807284507	GET	/elv/SCOUT/scout.gif	200	1165		
tobin.delphi.com	-	807284511	GET	/images/landing-747.gif	200	110875		
129.215.180.216	-	807284517	GET	/ksc.html	200	7280		
128.158.56.155	-	807284517	GET	/shuttle/technology/sts-newsref/stsref-toc.html	200	73728		
huge.oso.chalmers.se	-	807284519	GET	/elv/ATLAS_CENTAUR/atlas.gif	200	2286		
163.205.156.16	-	807284520	GET	/elv/elvpage.htm	200	9581		
huge.oso.chalmers.se	-	807284521	GET	/elv/TITAN/titan.gif	200	3530		
www-relay.pa-x.dec.com	-	807284521	GET	/shuttle/missions/sts-68/sts-68-patch.jpg	200	66055		
163.205.156.16	-	807284521	GET	/elv/elvhead3.gif	304	0		
163.205.156.16	-	807284521	GET	/elv/new01.gif	404	0		
163.205.156.16	-	807284521	GET	/elv/endball.gif	304	0		
163.205.156.16	-	807284521	GET	/elv/PEGASUS/minpeg1.gif	304	0		
aa042.du.pipex.com	-	807284522	GET	/htbin/wais.pl	200	308		
163.205.156.16	-	807284522	GET	/elv/SCOUT/scout.gif	304	0		
163.205.156.16	-	807284522	GET	/elv/DELTA/delta.gif	304	0		
163.205.156.16	-	807284522	GET	/elv/ATLAS_CENTAUR/atlas.gif	304	0		
163.205.156.16	-	807284522	GET	/elv/TITAN/titan.gif	304	0		
163.205.156.16	-	807284522	GET	/elv/struct.gif	304	0		
163.205.156.16	-	807284522	GET	/images/KSC-logosmall.gif	304	0		
etype.logica.co.uk	-	807284522	GET	/shuttle/missions/51-l/movies/	200	372		
163.205.156.16	-	807284523	GET	/images/NASA-logosmall.gif	304	0		
huge.oso.chalmers.se	-	807284524	GET	/elv/struct.gif	200	1318		
etype.logica.co.uk	-	807284527	GET	/icons/blank.xbm	200	509		
etype.logica.co.uk	-	807284528	GET	/icons/menu.xbm	200	527		
194.68.148.111	-	807284528	GET	/ksc.html	200	7280		
194.68.148.111	-	807284531	GET	/images/ksclogo-medium.gif	200	5866		
dd06-033.compuserve.com	-	807284535	GET	/shuttle/missions/sts-71/images/KSC-95EC-0951.txt	200	1759		
194.68.148.111	-	807284535	GET	/images/USA-logosmall.gif	200	234		
163.205.156.16	-	807284536	GET	/elv/elvpage.htm	304	0		
163.205.156.16	-	807284537	GET	/elv/elvhead3.gif	304	0		
163.205.156.16	-	807284537	GET	/elv/endball.gif	304	0		
163.205.156.16	-	807284537	GET	/elv/PEGASUS/minpeg1.gif	304	0		
163.205.156.16	-	807284537	GET	/elv/SCOUT/scout.gif	304	0		
163.205.156.16	-	807284537	GET	/elv/DELTA/delta.gif	304	0		
163.205.156.16	-	807284538	GET	/elv/ATLAS_CENTAUR/atlas.gif	304	0		
163.205.156.16	-	807284538	GET	/elv/TITAN/titan.gif	304	0		
163.205.156.16	-	807284539	GET	/elv/new01.gif	200	1016		
194.68.148.111	-	807284540	GET	/images/NASA-logosmall.gif	200	786		
194.68.148.111	-	807284540	GET	/images/MOSAIC-logosmall.gif	200	363		
194.68.148.111	-	807284540	GET	/images/WORLD-logosmall.gif	200	669		
aa042.du.pipex.com	-	807284541	GET	/htbin/wais.pl?september	200	6947		
163.205.156.16	-	807284543	GET	/elv/struct.gif	304	0		
163.205.156.16	-	807284543	GET	/images/KSC-logosmall.gif	304	0		
163.205.156.16	-	807284543	GET	/images/NASA-logosmall.gif	304	0		
relay1.openmarket.com	-	807284544	GET	/ksc.html	200	7280		
relay1.openmarket.com	-	807284544	GET	/images/ksclogo-medium.gif	200	5866		
erigate.ericsson.se	-	807284545	GET	/shuttle/missions/sts-71/mission-sts-71.html	200	13450		
relay1.openmarket.com	-	807284546	GET	/images/USA-logosmall.gif	200	234		
relay1.openmarket.com	-	807284546	GET	/images/MOSAIC-logosmall.gif	200	363		
relay1.openmarket.com	-	807284546	GET	/images/NASA-logosmall.gif	200	786		
relay1.openmarket.com	-	807284546	GET	/images/WORLD-logosmall.gif	200	669		
163.205.156.16	-	807284547	GET	/elv/whnew.htm	200	4791		
tobin.delphi.com	-	807284548	GET	/images/launch.gif	200	240458		
erigate.ericsson.se	-	807284548	GET	/shuttle/missions/sts-71/sts-71-patch-small.gif	200	12054		
194.131.60.69	-	807284549	GET	/shuttle/missions/sts-70/images/KSC-95EC-1012.jpg	200	83915		
163.205.78.13	-	807284551	GET	/ksc.html	200	7280		
dd06-033.compuserve.com	-	807284552	GET	/shuttle/missions/sts-71/images/KSC-95EC-0951.gif	200	29263		
163.205.78.13	-	807284553	GET	/images/ksclogo-medium.gif	200	5866		
163.205.78.13	-	807284554	GET	/images/NASA-logosmall.gif	200	786		
telcontar.cadlab.de	-	807284554	GET	/history/apollo/apollo-13/apollo-13.html	200	18556		
163.205.78.13	-	807284554	GET	/images/MOSAIC-logosmall.gif	200	363		
163.205.78.13	-	807284555	GET	/images/USA-logosmall.gif	200	234		
163.205.78.13	-	807284555	GET	/images/WORLD-logosmall.gif	200	669		
cpq63-rz.uibk.ac.at	-	807284561	GET	/software/winvn/winvn.gif	200	25218		
wei-410-i06.circa.ufl.edu	-	807284561	GET	/shuttle/missions/sts-70/sts-70-press-kit.txt	200	94403		
piweba3y.prodigy.com	-	807284565	GET	/shuttle/missions/51-j/mission-51-j.html	200	5130		
simi.is	-	807284574	GET	/shuttle/missions/	200	12283		
